CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,PaymentMethodID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
236778,1,1,49591,NULL,6/23/2015,720,108,828,0,6/24/2015,1,8,30:00.0
236833,1,1,49604,NULL,6/23/2015,9346,1401.9,10747.9,0,6/24/2015,1,8,30:00.0
236870,1,1,49606,NULL,6/24/2015,1296,194.4,1490.4,0,6/25/2015,1,9,30:00.0
236878,1,1,49610,NULL,6/24/2015,262.5,39.38,301.88,0,6/25/2015,1,9,30:00.0
236902,1,1,49616,NULL,6/24/2015,8050,1207.5,9257.5,0,6/25/2015,1,9,30:00.0
236918,1,1,49620,NULL,6/24/2015,1740,261,2001,0,6/25/2015,1,9,30:00.0
236951,1,1,49627,NULL,6/24/2015,2263.2,339.48,2602.68,0,6/25/2015,1,9,30:00.0
236963,1,1,49630,NULL,6/24/2015,938,140.7,1078.7,0,6/25/2015,1,9,30:00.0
236973,1,1,49632,NULL,6/24/2015,1819,272.85,2091.85,0,6/25/2015,1,9,30:00.0
236987,1,1,49635,NULL,6/24/2015,1105,165.75,1270.75,0,6/25/2015,1,9,30:00.0
236998,1,1,49638,NULL,6/24/2015,76,11.4,87.4,0,6/25/2015,1,9,30:00.0
237033,1,1,49646,NULL,6/24/2015,502.6,75.39,577.99,0,6/25/2015,1,9,30:00.0
237040,1,1,49648,NULL,6/24/2015,1845,276.75,2121.75,0,6/25/2015,1,9,30:00.0
237045,1,1,49650,NULL,6/24/2015,1650,247.5,1897.5,0,6/25/2015,1,9,30:00.0
237064,1,1,49654,NULL,6/24/2015,3864,579.6,4443.6,0,6/25/2015,1,9,30:00.0
237069,1,1,49655,NULL,6/24/2015,1824,273.6,2097.6,0,6/25/2015,1,9,30:00.0
237079,1,1,49657,NULL,6/24/2015,2463,369.45,2832.45,0,6/25/2015,1,9,30:00.0
237095,1,1,49660,NULL,6/24/2015,3904,585.6,4489.6,0,6/25/2015,1,9,30:00.0
237099,1,1,49661,NULL,6/24/2015,625,93.75,718.75,0,6/25/2015,1,9,30:00.0
237110,1,1,49664,NULL,6/24/2015,196,29.4,225.4,0,6/25/2015,1,9,30:00.0
237125,1,1,49667,NULL,6/24/2015,1280,192,1472,0,6/25/2015,1,9,30:00.0
237132,1,1,49669,NULL,6/24/2015,1173,175.95,1348.95,0,6/25/2015,1,9,30:00.0
237149,1,1,49673,NULL,6/24/2015,516,77.4,593.4,0,6/25/2015,1,9,30:00.0
237158,1,1,49675,NULL,6/24/2015,686.6,102.99,789.59,0,6/25/2015,1,9,30:00.0
237206,1,1,49678,NULL,6/25/2015,864,129.6,993.6,0,6/26/2015,1,20,30:00.0
237212,1,1,49680,NULL,6/25/2015,676,101.4,777.4,0,6/26/2015,1,20,30:00.0
237222,1,1,49682,NULL,6/25/2015,2592,388.8,2980.8,0,6/26/2015,1,20,30:00.0
237227,1,1,49683,NULL,6/25/2015,12452,1867.8,14319.8,0,6/26/2015,1,20,30:00.0
237240,1,1,49686,NULL,6/25/2015,1840,276,2116,0,6/26/2015,1,20,30:00.0
237269,1,1,49693,NULL,6/25/2015,637.5,95.63,733.13,0,6/26/2015,1,20,30:00.0
237271,1,1,49694,NULL,6/25/2015,64,9.6,73.6,0,6/26/2015,1,20,30:00.0
237278,1,1,49696,NULL,6/25/2015,410.8,61.62,472.42,0,6/26/2015,1,20,30:00.0
237291,1,1,49699,NULL,6/25/2015,2160,324,2484,0,6/26/2015,1,20,30:00.0
237302,1,1,49702,NULL,6/25/2015,1429.45,214.42,1643.87,0,6/26/2015,1,20,30:00.0
237305,1,1,49703,NULL,6/25/2015,1736,260.4,1996.4,0,6/26/2015,1,20,30:00.0
237323,1,1,49707,NULL,6/25/2015,1261,189.15,1450.15,0,6/26/2015,1,20,30:00.0
237349,1,1,49712,NULL,6/25/2015,652,97.8,749.8,0,6/26/2015,1,20,30:00.0
237358,1,1,49714,NULL,6/25/2015,182,27.3,209.3,0,6/26/2015,1,20,30:00.0
237395,1,1,49722,NULL,6/25/2015,1659,248.85,1907.85,0,6/26/2015,1,20,30:00.0
237400,1,1,49723,NULL,6/25/2015,2708.8,406.32,3115.12,0,6/26/2015,1,20,30:00.0
237420,1,1,49727,NULL,6/25/2015,1986.8,298.02,2284.82,0,6/26/2015,1,20,30:00.0
237460,1,1,49736,NULL,6/25/2015,964.35,144.65,1109,0,6/26/2015,1,20,30:00.0
237469,1,1,49738,NULL,6/25/2015,1864.2,279.63,2143.83,0,6/26/2015,1,20,30:00.0
237471,1,1,49739,NULL,6/25/2015,26,3.9,29.9,0,6/26/2015,1,20,30:00.0
237487,1,1,49743,NULL,6/25/2015,445,66.75,511.75,0,6/26/2015,1,20,30:00.0
237508,1,1,49747,NULL,6/25/2015,3964,594.6,4558.6,0,6/26/2015,1,20,30:00.0
237522,1,1,49750,NULL,6/25/2015,521,78.15,599.15,0,6/26/2015,1,20,30:00.0
237530,1,1,49752,NULL,6/25/2015,891,133.65,1024.65,0,6/26/2015,1,20,30:00.0
237546,1,1,49756,NULL,6/25/2015,502,75.3,577.3,0,6/26/2015,1,20,30:00.0
237600,1,1,49760,NULL,6/26/2015,1280,192,1472,0,6/27/2015,1,6,30:00.0
237615,1,1,49764,NULL,6/26/2015,4797.2,719.58,5516.78,0,6/27/2015,1,6,30:00.0
237630,1,1,49767,NULL,6/26/2015,1220,183,1403,0,6/27/2015,1,6,30:00.0
237635,1,1,49768,NULL,6/26/2015,4314,647.1,4961.1,0,6/27/2015,1,6,30:00.0
237641,1,1,49769,NULL,6/26/2015,5387.6,808.14,6195.74,0,6/27/2015,1,6,30:00.0
237652,1,1,49772,NULL,6/26/2015,2039,305.85,2344.85,0,6/27/2015,1,6,30:00.0
237670,1,1,49776,NULL,6/26/2015,924,138.6,1062.6,0,6/27/2015,1,6,30:00.0
237675,1,1,49777,NULL,6/26/2015,1657.75,248.66,1906.41,0,6/27/2015,1,6,30:00.0
237681,1,1,49778,NULL,6/26/2015,539,80.85,619.85,0,6/27/2015,1,6,30:00.0
237688,1,1,49780,NULL,6/26/2015,512,76.8,588.8,0,6/27/2015,1,6,30:00.0
237697,1,1,49782,NULL,6/26/2015,798,119.7,917.7,0,6/27/2015,1,6,30:00.0
237714,1,1,49785,NULL,6/26/2015,2439,365.85,2804.85,0,6/27/2015,1,6,30:00.0
237748,1,1,49794,NULL,6/26/2015,576,86.4,662.4,0,6/27/2015,1,6,30:00.0
237770,1,1,49798,NULL,6/26/2015,2878,431.7,3309.7,0,6/27/2015,1,6,30:00.0
237776,1,1,49799,NULL,6/26/2015,3358,503.7,3861.7,0,6/27/2015,1,6,30:00.0
237785,1,1,49801,NULL,6/26/2015,10438,1565.7,12003.7,0,6/27/2015,1,6,30:00.0
237791,1,1,49802,NULL,6/26/2015,1825,273.75,2098.75,0,6/27/2015,1,6,30:00.0
237795,1,1,49803,NULL,6/26/2015,433,64.95,497.95,0,6/27/2015,1,6,30:00.0
237820,1,1,49809,NULL,6/26/2015,255,38.25,293.25,0,6/27/2015,1,6,30:00.0
237826,1,1,49810,NULL,6/26/2015,3282,492.3,3774.3,0,6/27/2015,1,6,30:00.0
237832,1,1,49811,NULL,6/26/2015,3077,461.55,3538.55,0,6/27/2015,1,6,30:00.0
237846,1,1,49814,NULL,6/26/2015,565,84.75,649.75,0,6/27/2015,1,6,30:00.0
237850,1,1,49815,NULL,6/26/2015,314,47.1,361.1,0,6/27/2015,1,6,30:00.0
237862,1,1,49818,NULL,6/26/2015,1509.75,226.46,1736.21,0,6/27/2015,1,6,30:00.0
237876,1,1,49821,NULL,6/26/2015,2265,339.75,2604.75,0,6/27/2015,1,6,30:00.0
237889,1,1,49824,NULL,6/26/2015,574,86.1,660.1,0,6/27/2015,1,6,30:00.0
237892,1,1,49825,NULL,6/26/2015,2070,310.5,2380.5,0,6/27/2015,1,6,30:00.0
237903,1,1,49827,NULL,6/26/2015,3568.2,535.23,4103.43,0,6/27/2015,1,6,30:00.0
237927,1,1,49832,NULL,6/26/2015,1100,165,1265,0,6/27/2015,1,6,30:00.0
237943,1,1,49835,NULL,6/26/2015,1928.25,289.24,2217.49,0,6/27/2015,1,6,30:00.0
237967,1,1,49840,NULL,6/26/2015,643,96.45,739.45,0,6/27/2015,1,6,30:00.0
237978,1,1,49842,NULL,6/26/2015,1888,283.2,2171.2,0,6/27/2015,1,6,30:00.0
237992,1,1,49845,NULL,6/26/2015,701,105.15,806.15,0,6/27/2015,1,6,30:00.0
238000,1,1,49847,NULL,6/26/2015,3115.4,467.31,3582.71,0,6/27/2015,1,6,30:00.0
238010,1,1,49850,NULL,6/26/2015,3672,550.8,4222.8,0,6/27/2015,1,6,30:00.0
238015,1,1,49851,NULL,6/26/2015,913.2,136.98,1050.18,0,6/27/2015,1,6,30:00.0
238035,1,1,49855,NULL,6/26/2015,4221,633.15,4854.15,0,6/27/2015,1,6,30:00.0
238046,1,1,49857,NULL,6/26/2015,3139,470.85,3609.85,0,6/27/2015,1,6,30:00.0
238069,1,1,49862,NULL,6/26/2015,1080,162,1242,0,6/27/2015,1,6,30:00.0
238086,1,1,49866,NULL,6/26/2015,2148.8,322.32,2471.12,0,6/27/2015,1,6,30:00.0
238137,1,1,49868,NULL,6/27/2015,1469,220.35,1689.35,0,6/28/2015,1,7,30:00.0
238154,1,1,49872,NULL,6/27/2015,1452,217.8,1669.8,0,6/28/2015,1,7,30:00.0
238183,1,1,49878,NULL,6/27/2015,164,24.6,188.6,0,6/28/2015,1,7,30:00.0
238200,1,1,49882,NULL,6/27/2015,292,43.8,335.8,0,6/28/2015,1,7,30:00.0
238211,1,1,49884,NULL,6/27/2015,1505,225.75,1730.75,0,6/28/2015,1,7,30:00.0
238219,1,1,49886,NULL,6/27/2015,295.5,44.33,339.83,0,6/28/2015,1,7,30:00.0
238248,1,1,49892,NULL,6/27/2015,903,135.45,1038.45,0,6/28/2015,1,7,30:00.0
238253,1,1,49893,NULL,6/27/2015,2160.4,324.06,2484.46,0,6/28/2015,1,7,30:00.0
238257,1,1,49894,NULL,6/27/2015,4390,658.5,5048.5,0,6/28/2015,1,7,30:00.0
238282,1,1,49899,NULL,6/27/2015,2854.4,428.16,3282.56,0,6/28/2015,1,7,30:00.0
238310,1,1,49905,NULL,6/27/2015,2582,387.3,2969.3,0,6/28/2015,1,7,30:00.0
238351,1,1,49912,NULL,6/29/2015,432,64.8,496.8,0,6/30/2015,1,2,30:00.0
238357,1,1,49913,NULL,6/29/2015,595.2,89.28,684.48,0,6/30/2015,1,2,30:00.0
238369,1,1,49916,NULL,6/29/2015,11419,1712.85,13131.85,0,6/30/2015,1,2,30:00.0
238372,1,1,49917,NULL,6/29/2015,548,82.2,630.2,0,6/30/2015,1,2,30:00.0
238394,1,1,49923,NULL,6/29/2015,90,13.5,103.5,0,6/30/2015,1,2,30:00.0
238400,1,1,49925,NULL,6/29/2015,1967.5,295.13,2262.63,0,6/30/2015,1,2,30:00.0
238412,1,1,49927,NULL,6/29/2015,3025.75,453.86,3479.61,0,6/30/2015,1,2,30:00.0
238417,1,1,49928,NULL,6/29/2015,1516.6,227.49,1744.09,0,6/30/2015,1,2,30:00.0
238423,1,1,49929,NULL,6/29/2015,7743,1161.45,8904.45,0,6/30/2015,1,2,30:00.0
238426,1,1,49930,NULL,6/29/2015,186,27.9,213.9,0,6/30/2015,1,2,30:00.0
238440,1,1,49933,NULL,6/29/2015,1859,278.85,2137.85,0,6/30/2015,1,2,30:00.0
238454,1,1,49937,NULL,6/29/2015,1930,289.5,2219.5,0,6/30/2015,1,2,30:00.0
238481,1,1,49943,NULL,6/29/2015,752,112.8,864.8,0,6/30/2015,1,2,30:00.0
238486,1,1,49944,NULL,6/29/2015,274,41.1,315.1,0,6/30/2015,1,2,30:00.0
238516,1,1,49950,NULL,6/29/2015,1512.6,226.89,1739.49,0,6/30/2015,1,2,30:00.0
238520,1,1,49951,NULL,6/29/2015,1329,199.35,1528.35,0,6/30/2015,1,2,30:00.0
238530,1,1,49953,NULL,6/29/2015,3060,459,3519,0,6/30/2015,1,2,30:00.0
238547,1,1,49957,NULL,6/29/2015,7655,1148.25,8803.25,0,6/30/2015,1,2,30:00.0
238550,1,1,49958,NULL,6/29/2015,2437.5,365.63,2803.13,0,6/30/2015,1,2,30:00.0
238557,1,1,49960,NULL,6/29/2015,288,43.2,331.2,0,6/30/2015,1,2,30:00.0
238563,1,1,49961,NULL,6/29/2015,639,95.85,734.85,0,6/30/2015,1,2,30:00.0
238568,1,1,49962,NULL,6/29/2015,919,137.85,1056.85,0,6/30/2015,1,2,30:00.0
238573,1,1,49963,NULL,6/29/2015,2576,386.4,2962.4,0,6/30/2015,1,2,30:00.0
238587,1,1,49966,NULL,6/29/2015,3204,480.6,3684.6,0,6/30/2015,1,2,30:00.0
238592,1,1,49967,NULL,6/29/2015,8135.75,1220.36,9356.11,0,6/30/2015,1,2,30:00.0
238598,1,1,49969,NULL,6/29/2015,5517,827.55,6344.55,0,6/30/2015,1,2,30:00.0
238624,1,1,49975,NULL,6/29/2015,470,70.5,540.5,0,6/30/2015,1,2,30:00.0
238644,1,1,49979,NULL,6/29/2015,477.2,71.58,548.78,0,6/30/2015,1,2,30:00.0
238649,1,1,49980,NULL,6/29/2015,11578,1736.7,13314.7,0,6/30/2015,1,2,30:00.0
238667,1,1,49984,NULL,6/29/2015,556,83.4,639.4,0,6/30/2015,1,2,30:00.0
238673,1,1,49985,NULL,6/29/2015,2290.9,343.64,2634.54,0,6/30/2015,1,2,30:00.0
238687,1,1,49988,NULL,6/29/2015,10509,1576.35,12085.35,0,6/30/2015,1,2,30:00.0
238710,1,1,49994,NULL,6/29/2015,3200,480,3680,0,6/30/2015,1,2,30:00.0
238773,1,1,49997,NULL,6/30/2015,1080,162,1242,0,7/1/2015,1,16,30:00.0
238779,1,1,50000,NULL,6/30/2015,216,32.4,248.4,0,7/1/2015,1,16,30:00.0
238788,1,1,50002,NULL,6/30/2015,306.4,45.96,352.36,0,7/1/2015,1,16,30:00.0
238797,1,1,50004,NULL,6/30/2015,573,85.95,658.95,0,7/1/2015,1,16,30:00.0
238803,1,1,50005,NULL,6/30/2015,2664.4,399.66,3064.06,0,7/1/2015,1,16,30:00.0
238814,1,1,50008,NULL,6/30/2015,1640,246,1886,0,7/1/2015,1,16,30:00.0
238840,1,1,50014,NULL,6/30/2015,689.4,103.41,792.81,0,7/1/2015,1,16,30:00.0
238844,1,1,50015,NULL,6/30/2015,1851,277.65,2128.65,0,7/1/2015,1,16,30:00.0
238847,1,1,50016,NULL,6/30/2015,2880,432,3312,0,7/1/2015,1,16,30:00.0
238939,1,1,50036,NULL,6/30/2015,235,35.25,270.25,0,7/1/2015,1,16,30:00.0
238969,1,1,50043,NULL,6/30/2015,260,39,299,0,7/1/2015,1,16,30:00.0
238977,1,1,50045,NULL,6/30/2015,1802,270.3,2072.3,0,7/1/2015,1,16,30:00.0
238982,1,1,50046,NULL,6/30/2015,4112,616.8,4728.8,0,7/1/2015,1,16,30:00.0
238989,1,1,50048,NULL,6/30/2015,2277,341.55,2618.55,0,7/1/2015,1,16,30:00.0
238994,1,1,50049,NULL,6/30/2015,3360,504,3864,0,7/1/2015,1,16,30:00.0
239027,1,1,50056,NULL,6/30/2015,789,118.35,907.35,0,7/1/2015,1,16,30:00.0
239062,1,1,50058,NULL,7/1/2015,1296,194.4,1490.4,0,7/2/2015,1,7,30:00.0
239092,1,1,50067,NULL,7/1/2015,4109,616.35,4725.35,0,7/2/2015,1,7,30:00.0
239116,1,1,50072,NULL,7/1/2015,4752,712.8,5464.8,0,7/2/2015,1,7,30:00.0
239137,1,1,50078,NULL,7/1/2015,10082,1512.3,11594.3,0,7/2/2015,1,7,30:00.0
239147,1,1,50080,NULL,7/1/2015,3304,495.6,3799.6,0,7/2/2015,1,7,30:00.0
239166,1,1,50085,NULL,7/1/2015,981.95,147.29,1129.24,0,7/2/2015,1,7,30:00.0
239170,1,1,50086,NULL,7/1/2015,329,49.35,378.35,0,7/2/2015,1,7,30:00.0
239176,1,1,50087,NULL,7/1/2015,1612,241.8,1853.8,0,7/2/2015,1,7,30:00.0
239193,1,1,50092,NULL,7/1/2015,247,37.05,284.05,0,7/2/2015,1,7,30:00.0
239196,1,1,50093,NULL,7/1/2015,471,70.65,541.65,0,7/2/2015,1,7,30:00.0
239211,1,1,50096,NULL,7/1/2015,804,120.6,924.6,0,7/2/2015,1,7,30:00.0
239227,1,1,50100,NULL,7/1/2015,2055.4,308.31,2363.71,0,7/2/2015,1,7,30:00.0
239233,1,1,50101,NULL,7/1/2015,3737.6,560.64,4298.24,0,7/2/2015,1,7,30:00.0
239265,1,1,50108,NULL,7/1/2015,920,138,1058,0,7/2/2015,1,7,30:00.0
239291,1,1,50115,NULL,7/1/2015,269,40.35,309.35,0,7/2/2015,1,7,30:00.0
239295,1,1,50116,NULL,7/1/2015,1212.35,181.85,1394.2,0,7/2/2015,1,7,30:00.0
239322,1,1,50123,NULL,7/1/2015,3970,595.5,4565.5,0,7/2/2015,1,7,30:00.0
239331,1,1,50125,NULL,7/1/2015,7135,1070.25,8205.25,0,7/2/2015,1,7,30:00.0
239391,1,1,50129,NULL,7/2/2015,1296,194.4,1490.4,0,7/3/2015,1,17,30:00.0
239393,1,1,50130,NULL,7/2/2015,87.5,13.13,100.63,0,7/3/2015,1,17,30:00.0
239410,1,1,50133,NULL,7/2/2015,563,84.45,647.45,0,7/3/2015,1,17,30:00.0
239427,1,1,50137,NULL,7/2/2015,9280,1392,10672,0,7/3/2015,1,17,30:00.0
239432,1,1,50138,NULL,7/2/2015,2080.8,312.12,2392.92,0,7/3/2015,1,17,30:00.0
239455,1,1,50145,NULL,7/2/2015,823,123.45,946.45,0,7/3/2015,1,17,30:00.0
239461,1,1,50146,NULL,7/2/2015,1736.5,260.48,1996.98,0,7/3/2015,1,17,30:00.0
239482,1,1,50150,NULL,7/2/2015,1179.75,176.96,1356.71,0,7/3/2015,1,17,30:00.0
239486,1,1,50151,NULL,7/2/2015,1903,285.45,2188.45,0,7/3/2015,1,17,30:00.0
239506,1,1,50156,NULL,7/2/2015,1515,227.25,1742.25,0,7/3/2015,1,17,30:00.0
239518,1,1,50158,NULL,7/2/2015,3420.3,513.05,3933.35,0,7/3/2015,1,17,30:00.0
239521,1,1,50159,NULL,7/2/2015,2108,316.2,2424.2,0,7/3/2015,1,17,30:00.0
239526,1,1,50160,NULL,7/2/2015,649.2,97.38,746.58,0,7/3/2015,1,17,30:00.0
239529,1,1,50161,NULL,7/2/2015,1106,165.9,1271.9,0,7/3/2015,1,17,30:00.0
239535,1,1,50162,NULL,7/2/2015,2843.2,426.48,3269.68,0,7/3/2015,1,17,30:00.0
239538,1,1,50163,NULL,7/2/2015,129,19.35,148.35,0,7/3/2015,1,17,30:00.0
239541,1,1,50164,NULL,7/2/2015,145,21.75,166.75,0,7/3/2015,1,17,30:00.0
239550,1,1,50166,NULL,7/2/2015,2696,404.4,3100.4,0,7/3/2015,1,17,30:00.0
239560,1,1,50168,NULL,7/2/2015,2024,303.6,2327.6,0,7/3/2015,1,17,30:00.0
239579,1,1,50173,NULL,7/2/2015,3901.5,585.23,4486.73,0,7/3/2015,1,17,30:00.0
239597,1,1,50177,NULL,7/2/2015,1461.7,219.26,1680.96,0,7/3/2015,1,17,30:00.0
239627,1,1,50183,NULL,7/2/2015,2757.1,413.56,3170.66,0,7/3/2015,1,17,30:00.0
239638,1,1,50185,NULL,7/2/2015,1423.9,213.59,1637.49,0,7/3/2015,1,17,30:00.0
239648,1,1,50187,NULL,7/2/2015,3543,531.45,4074.45,0,7/3/2015,1,17,30:00.0
239663,1,1,50191,NULL,7/2/2015,1431.7,214.76,1646.46,0,7/3/2015,1,17,30:00.0
239690,1,1,50197,NULL,7/2/2015,390,58.5,448.5,0,7/3/2015,1,17,30:00.0
239700,1,1,50199,NULL,7/2/2015,11043,1656.45,12699.45,0,7/3/2015,1,17,30:00.0
239710,1,1,50201,NULL,7/2/2015,449,67.35,516.35,0,7/3/2015,1,17,30:00.0
239724,1,1,50204,NULL,7/2/2015,3808.8,571.32,4380.12,0,7/3/2015,1,17,30:00.0
239736,1,1,50206,NULL,7/2/2015,631.8,94.77,726.57,0,7/3/2015,1,17,30:00.0
239753,1,1,50209,NULL,7/2/2015,376,56.4,432.4,0,7/3/2015,1,17,30:00.0
239761,1,1,50211,NULL,7/2/2015,1642,246.3,1888.3,0,7/3/2015,1,17,30:00.0
239771,1,1,50213,NULL,7/2/2015,7970.4,1195.56,9165.96,0,7/3/2015,1,17,30:00.0
239780,1,1,50215,NULL,7/2/2015,1528.8,229.32,1758.12,0,7/3/2015,1,17,30:00.0
239823,1,1,50225,NULL,7/2/2015,1445.2,216.78,1661.98,0,7/3/2015,1,17,30:00.0
239839,1,1,50228,NULL,7/2/2015,8308,1246.2,9554.2,0,7/3/2015,1,17,30:00.0
239850,1,1,50230,NULL,7/2/2015,3370.8,505.62,3876.42,0,7/3/2015,1,17,30:00.0
239854,1,1,50231,NULL,7/2/2015,1164.6,174.69,1339.29,0,7/3/2015,1,17,30:00.0
239901,1,1,50233,NULL,7/3/2015,1296,194.4,1490.4,0,7/4/2015,1,20,30:00.0
239905,1,1,50235,NULL,7/3/2015,1728,259.2,1987.2,0,7/4/2015,1,20,30:00.0
239911,1,1,50238,NULL,7/3/2015,648,97.2,745.2,0,7/4/2015,1,20,30:00.0
239932,1,1,50242,NULL,7/3/2015,4497.6,674.64,5172.24,0,7/4/2015,1,20,30:00.0
239946,1,1,50245,NULL,7/3/2015,2340.4,351.06,2691.46,0,7/4/2015,1,20,30:00.0
239950,1,1,50246,NULL,7/3/2015,1190.4,178.56,1368.96,0,7/4/2015,1,20,30:00.0
239964,1,1,50249,NULL,7/3/2015,3358,503.7,3861.7,0,7/4/2015,1,20,30:00.0
239977,1,1,50252,NULL,7/3/2015,581.8,87.27,669.07,0,7/4/2015,1,20,30:00.0
239988,1,1,50255,NULL,7/3/2015,1347.2,202.08,1549.28,0,7/4/2015,1,20,30:00.0
240001,1,1,50258,NULL,7/3/2015,217,32.55,249.55,0,7/4/2015,1,20,30:00.0
240013,1,1,50261,NULL,7/3/2015,1641,246.15,1887.15,0,7/4/2015,1,20,30:00.0
240018,1,1,50262,NULL,7/3/2015,9990,1498.5,11488.5,0,7/4/2015,1,20,30:00.0
240077,1,1,50276,NULL,7/3/2015,1254,188.1,1442.1,0,7/4/2015,1,20,30:00.0
240093,1,1,50280,NULL,7/3/2015,2310,346.5,2656.5,0,7/4/2015,1,20,30:00.0
240102,1,1,50282,NULL,7/3/2015,2085.75,312.86,2398.61,0,7/4/2015,1,20,30:00.0
240107,1,1,50283,NULL,7/3/2015,531,79.65,610.65,0,7/4/2015,1,20,30:00.0
240131,1,1,50289,NULL,7/3/2015,709.2,106.38,815.58,0,7/4/2015,1,20,30:00.0
240134,1,1,50290,NULL,7/3/2015,160.4,24.06,184.46,0,7/4/2015,1,20,30:00.0
240144,1,1,50293,NULL,7/3/2015,2136,320.4,2456.4,0,7/4/2015,1,20,30:00.0
240149,1,1,50294,NULL,7/3/2015,3799,569.85,4368.85,0,7/4/2015,1,20,30:00.0
240152,1,1,50295,NULL,7/3/2015,340,51,391,0,7/4/2015,1,20,30:00.0
240176,1,1,50300,NULL,7/3/2015,1888,283.2,2171.2,0,7/4/2015,1,20,30:00.0
240209,1,1,50301,NULL,7/4/2015,2966,444.9,3410.9,0,7/5/2015,1,20,30:00.0
240214,1,1,50302,NULL,7/4/2015,1773.6,266.04,2039.64,0,7/5/2015,1,20,30:00.0
240223,1,1,50304,NULL,7/4/2015,1874.5,281.18,2155.68,0,7/5/2015,1,20,30:00.0
240242,1,1,50308,NULL,7/4/2015,4585,687.75,5272.75,0,7/5/2015,1,20,30:00.0
240245,1,1,50309,NULL,7/4/2015,2745,411.75,3156.75,0,7/5/2015,1,20,30:00.0
240254,1,1,50311,NULL,7/4/2015,1290.6,193.59,1484.19,0,7/5/2015,1,20,30:00.0
240263,1,1,50313,NULL,7/4/2015,633,94.95,727.95,0,7/5/2015,1,20,30:00.0
240275,1,1,50316,NULL,7/4/2015,245,36.75,281.75,0,7/5/2015,1,20,30:00.0
240320,1,1,50322,NULL,7/6/2015,621.6,93.24,714.84,0,7/7/2015,1,10,30:00.0
240330,1,1,50327,NULL,7/6/2015,864,129.6,993.6,0,7/7/2015,1,10,30:00.0
240342,1,1,50330,NULL,7/6/2015,435,65.25,500.25,0,7/7/2015,1,10,30:00.0
240345,1,1,50331,NULL,7/6/2015,3784,567.6,4351.6,0,7/7/2015,1,10,30:00.0
240350,1,1,50332,NULL,7/6/2015,12435,1865.25,14300.25,0,7/7/2015,1,10,30:00.0
240407,1,1,50346,NULL,7/6/2015,1045.25,156.79,1202.04,0,7/7/2015,1,10,30:00.0
240455,1,1,50356,NULL,7/6/2015,1044.4,156.66,1201.06,0,7/7/2015,1,10,30:00.0
240460,1,1,50358,NULL,7/6/2015,266.4,39.96,306.36,0,7/7/2015,1,10,30:00.0
240471,1,1,50361,NULL,7/6/2015,387,58.05,445.05,0,7/7/2015,1,10,30:00.0
240476,1,1,50362,NULL,7/6/2015,502.6,75.39,577.99,0,7/7/2015,1,10,30:00.0
240514,1,1,50371,NULL,7/6/2015,3170,475.5,3645.5,0,7/7/2015,1,10,30:00.0
240523,1,1,50373,NULL,7/6/2015,1421,213.15,1634.15,0,7/7/2015,1,10,30:00.0
240534,1,1,50376,NULL,7/6/2015,274,41.1,315.1,0,7/7/2015,1,10,30:00.0
240562,1,1,50383,NULL,7/6/2015,256,38.4,294.4,0,7/7/2015,1,10,30:00.0
240586,1,1,50388,NULL,7/6/2015,4182,627.3,4809.3,0,7/7/2015,1,10,30:00.0
240589,1,1,50389,NULL,7/6/2015,928,139.2,1067.2,0,7/7/2015,1,10,30:00.0
240603,1,1,50392,NULL,7/6/2015,4569.5,685.43,5254.93,0,7/7/2015,1,10,30:00.0
240607,1,1,50393,NULL,7/6/2015,528.8,79.32,608.12,0,7/7/2015,1,10,30:00.0
240610,1,1,50394,NULL,7/6/2015,2200,330,2530,0,7/7/2015,1,10,30:00.0
240617,1,1,50396,NULL,7/6/2015,7016.75,1052.51,8069.26,0,7/7/2015,1,10,30:00.0
240623,1,1,50397,NULL,7/6/2015,902,135.3,1037.3,0,7/7/2015,1,10,30:00.0
240647,1,1,50402,NULL,7/6/2015,1974,296.1,2270.1,0,7/7/2015,1,10,30:00.0
240662,1,1,50406,NULL,7/6/2015,2444,366.6,2810.6,0,7/7/2015,1,10,30:00.0
240681,1,1,50411,NULL,7/6/2015,2777,416.55,3193.55,0,7/7/2015,1,10,30:00.0
240690,1,1,50413,NULL,7/6/2015,1160,174,1334,0,7/7/2015,1,10,30:00.0
240723,1,1,50423,NULL,7/6/2015,792,118.8,910.8,0,7/7/2015,1,10,30:00.0
240727,1,1,50424,NULL,7/6/2015,1504,225.6,1729.6,0,7/7/2015,1,10,30:00.0
240740,1,1,50427,NULL,7/6/2015,2956,443.4,3399.4,0,7/7/2015,1,10,30:00.0
240742,1,1,50428,NULL,7/6/2015,52,7.8,59.8,0,7/7/2015,1,10,30:00.0
240753,1,1,50430,NULL,7/6/2015,1960,294,2254,0,7/7/2015,1,10,30:00.0
240847,1,1,50439,NULL,7/7/2015,216,32.4,248.4,0,7/8/2015,1,3,30:00.0
240855,1,1,50443,NULL,7/7/2015,216,32.4,248.4,0,7/8/2015,1,3,30:00.0
240859,1,1,50444,NULL,7/7/2015,2889,433.35,3322.35,0,7/8/2015,1,3,30:00.0
240867,1,1,50446,NULL,7/7/2015,276,41.4,317.4,0,7/8/2015,1,3,30:00.0
